t,e_norm,omega_norm,q0,q1,q2,q3,omega0,omega1,omega2,u0,u1,u2,phi,sigma,mismatch
4.539999999999851,0.002169092222693544,0.007181555765666536,0.9999976475166977,-0.0017683847016409418,0.001101318944091732,-0.0006040473499127097,0.006313746367540551,-0.0032884160742461467,0.0009474543494999273,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0002659214908501534,0.0018027016879134255,0.0015367801970632721
4.540999999999851,0.00216555328657016,0.00717538696590081,0.9999976551867326,-0.0017652299758402568,0.0010996739272443575,-0.0006035738754359742,0.006307070291368913,-0.0032873963469381416,0.0009487189827808029,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00025736979185573346,0.001800315339875161,0.0015429455480194276
4.5419999999998515,0.0021620173193356257,0.007169219442901228,0.9999976628378244,-0.0017620785870438287,0.001098029423376386,-0.0006030997658667682,0.006300394215994752,-0.003286376618973178,0.0009499836113319451,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0002488196814475496,0.0017979306039579356,0.001549110922510386
4.542999999999852,0.002158484320211436,0.007163053199964129,0.9999976704700063,-0.0017589305352526475,0.0010963854324846137,-0.000602625021211354,0.00629371814141742,-0.0032853568903580214,0.0009512482351556228,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00024027113698874198,0.001795547480102131,0.001555276343113389
4.543999999999852,0.0021549542884181424,0.007156888240396529,0.9999976780833119,-0.0017557858204677046,0.0010947419545658346,-0.0006021496414759936,0.006287042067636267,-0.003284337161099438,0.0009525128542541049,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.000231724135836899,0.001793165968248724,0.001561441832411825
4.5449999999998525,0.0021514272231753532,0.007150724567516154,0.9999976856777737,-0.0017526444426899897,0.0010930989896168373,-0.0006016736266669466,0.006280365994650644,-0.0032833174312041935,0.0009537774686296607,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00022317865534419025,0.001790786068339292,0.0015676074129951018
4.545999999999853,0.0021479031237017386,0.007144562184651488,0.9999976932534251,-0.0017495064019204937,0.0010914565376344081,-0.0006011969767904722,0.006273689922459903,-0.0032822977006790534,0.0009550420782845591,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0002146346728575028,0.001788407780316018,0.0015737731074585153
4.546999999999853,0.0021443819892150314,0.00713840109514181,0.9999977008102992,-0.0017463716981602072,0.0010898145986153295,-0.0006007196918528284,0.006267013851063395,-0.0032812779695307838,0.0009563066832210691,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00020609216571857531,0.0017860311041216967,0.0015799389384031214
4.5479999999998535,0.002140863818932032,0.007132241302337236,0.9999977083484285,-0.0017432403314101203,0.0010881731725563802,-0.0006002417718602717,0.006260337780460472,-0.0032802582377661495,0.0009575712834414598,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00019755111126413443,0.0017836560396997396,0.0015861049284356052
4.548999999999854,0.002137348612068611,0.0071260828095987576,0.9999977158678466,-0.0017401123016712247,0.0010865322594543364,-0.0005997632168190578,0.0062536617106504835,-0.003279238505391917,0.0009588358789480002,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0001890114868260287,0.0017812825869941813,0.0015922711001681526
4.549999999999854,0.0021338363678397127,0.007119925620298285,0.9999977233685862,-0.0017369876089445109,0.0010848918593059699,-0.0005992840267354412,0.006246985641632782,-0.003278218772414851,0.0009601004697429595,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0001804732697313705,0.001778910745949685,0.0015984374762183144
4.5509999999998545,0.0021303270854593575,0.007113769737818687,0.99999773085068,-0.0017338662532309689,0.001083251972108049,-0.0005988042016156748,0.006240309573406717,-0.0032771990388417178,0.0009613650558286067,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00017193643730265972,0.0017765405165115476,0.0016046040792088879
4.551999999999855,0.002126820764140646,0.0071076151655538305,0.999997738314161,-0.00173074823453159,0.0010816125978573387,-0.0005983237414660107,0.006233633505971642,-0.003276179304679282,0.0009626296372072108,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00016340096685793244,0.0017741718986257061,0.0016107709317677737
4.552999999999855,0.0021233174030957625,0.00710146190690863,0.9999977457590621,-0.0017276335528473648,0.0010799737365506008,-0.0005978426462926997,0.006226957439326907,-0.003275159569934309,0.000963894213881041,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00015486683571089158,0.0017718048922387443,0.0016169380565278528
4.5539999999998555,0.0021198170015359775,0.007095309965299076,0.999997753185416,-0.0017245222081792842,0.0010783353881845933,-0.0005973609161019916,0.006220281373471864,-0.003274139834613565,0.0009651587858523664,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00014633402117104378,0.0017694394972978963,0.0016231054761268525
4.554999999999856,0.0021163195586716525,0.0070891593441522885,0.9999977605932554,-0.001721414200528339,0.0010766975527560709,-0.0005968785509001348,0.006213605308405863,-0.0032731200987238147,0.000966423353123456,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00013780250054383947,0.0017670757137510551,0.0016292732132072156
4.555999999999856,0.002112825073712242,0.007083010046906552,0.9999977679826131,-0.0017183095298955204,0.0010750602302617845,-0.0005963955506933766,0.006206929244128257,-0.0032721003622718232,0.0009676879156965792,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0001292722511308064,0.0017647135415467764,0.00163544129041597
4.5569999999998565,0.0021093335458662993,0.007076862077011362,0.9999977753535217,-0.001715208196281819,0.0010734234206984821,-0.0005959119154879634,0.006200253180638395,-0.003271080625264356,0.0009689524735740048,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.00012074325022969003,0.001762352980634286,0.001641609730404596
4.557999999999857,0.0021058449743414772,0.007070715437927464,0.9999977827060139,-0.0017121101996882262,0.0010717871240629076,-0.00059542764529014,0.0061935771179356305,-0.0032700608877081778,0.0009702170267580021,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0001122154751345885,0.0017599940309634852,0.0016477785558288967
4.558999999999857,0.002102359358344534,0.007064570133126896,0.9999977900401223,-0.0017090155401157327,0.0010701513403518015,-0.0005949427401061503,0.006186901056019313,-0.0032690411496100543,0.0009714815752508402,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-0.0001036889031360913,0.0017576366924849567,0.0016539477893488654
4.5599999999998575,0.002098876697081336,0.007058426166093036,0.9999977973558793,-0.0017059242175653292,0.001068516069561901,-0.0005944571999422368,0.006180224994888795,-0.0032680214109767503,0.0009727461190547883,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-9.516351152141886e-05,0.0017552809651499718,0.001660117453628553
4.560999999999858,0.002095396989756863,0.007052283540320637,0.9999978046533179,-0.0017028362320380078,0.0010668813116899401,-0.0005939710248046413,0.006173548934543428,-0.003267001671815031,0.0009740106581721155,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-8.663927757456306e-05,0.0017529268489104952,0.0016662875713359321
4.561999999999858,0.0020919202355752097,0.007046142259315877,0.9999978119324703,-0.0016997515835347591,0.001065247066732649,-0.000593484214699604,0.006166872874982562,-0.003265981932131661,0.000975275192605091,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-7.811617857641866e-05,0.0017505743437191926,0.001672458165142774
4.5629999999998585,0.0020884464337395897,0.007040002326596397,0.9999978191933688,-0.0016966702720565743,0.0010636133346867537,-0.0005929967696333639,0.00616019681620555,-0.003264962191933406,0.000976539722355984,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-6.959419180492402e-05,0.0017482234495294346,0.0016786292577245106
4.563999999999859,0.0020849755834523435,0.007033863745691348,0.9999978264360461,-0.0016935922976044444,0.001061980115548978,-0.0005925086896121591,0.006153520758211742,-0.00326394245122703,0.0009778042474270635,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-6.107329453520854e-05,0.0017458741662953066,0.001684800871760098
4.564999999999859,0.0020815076839149366,0.007027726520141433,0.9999978336605344,-0.001690517660179361,0.0010603474093160415,-0.0005920199746422264,0.006146844701000489,-0.0032629227100192983,0.000979068767820599,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-5.255346403971908e-05,0.0017435264939716117,0.0016909730299318926
4.5659999999998595,0.002078042734327969,0.00702159065349895,0.9999978408668663,-0.0016874463597823153,0.0010587152159846603,-0.0005915306247298013,0.006140168644571143,-0.0032619029683169758,0.0009803332835388596,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-4.4034677588369615e-05,0.0017411804325138795,0.0016971457549255099
4.56699999999986,0.0020745807338911747,0.007015456149327836,0.9999978480550739,-0.0016843783964142986,0.0010570835355515472,-0.0005910406398811184,0.006133492588923055,-0.003260883226126827,0.0009815977945841143,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-3.5516912448674536e-05,0.001738835981878371,0.0017033190694296964
4.56799999999986,0.0020711216818034292,0.007009323011203713,0.9999978552251896,-0.0016813137700763022,0.0010554523680134118,-0.000590550020102411,0.006126816534055577,-0.0032598634834556167,0.0009828623009586325,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-2.7000145885891155e-05,0.001736493142022086,0.0017094929961361948
4.5689999999998605,0.0020676655772627526,0.0070031912427139294,0.9999978623772456,-0.0016782524807693179,0.0010538217133669594,-0.0005900587653999112,0.00612014047996806,-0.0032588437403101096,0.0009841268026646833,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-1.8484355163158467e-05,0.0017341519129027692,0.0017156675577396107
4.569999999999861,0.0020642124194663125,0.006997060847457608,0.9999978695112742,-0.001675194528494337,0.0010521915716088927,-0.0005895668757798499,0.006113464426659855,-0.0032578239966970703,0.000985391299704536,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-9.96951754163723e-06,0.001731812294478917,0.0017218427769372798
4.570999999999861,0.0020607622076104317,0.006990931829045685,0.9999978766273075,-0.001672139913252351,0.0010505619427359102,-0.0005890743512484571,0.006106788374130314,-0.0032568042526232633,0.00098665579208046,-0.0053414843812965365,0.0010173341826876705,0.0015134103307897445,-1.4556102806513507e-06,0.0017294742867097843,0.001728018676429133
4.5719999999998615,0.0020573149408905887,0.006984804191100961,0.9999978837253778,-0.0016690886350443513,0.0010489328267447072,-0.0005885811918119612,0.006100112322378787,-0.0032557845080954536,0.0009879202797947243,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0017271378895553904,0.0017271378895553904,0.0
4.572999999999862,0.002053870897967432,0.006977739337473441,0.999997890804943,-0.001666040750923709,0.0010473045478961052,-0.0005880876344008982,0.006093208288705312,-0.0032534662607919575,0.0009882389903588936,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0017211099942589401,0.00172470938273106,3.5993884721199885e-06
4.573999999999862,0.0020504303577798606,0.00697067494689754,0.9999978978654646,-0.0016629963179438634,0.0010456774304510525,-0.0005875939159450891,0.006086304254718318,-0.003251148015440815,0.0009885576948251297,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0017150796445468302,0.0017222826735796843,7.203029032854111e-06
4.5749999999998625,0.002046993319939259,0.006963611020781926,0.9999979049069795,-0.0016599553361059092,0.0010440514744064315,-0.0005871000364496869,0.006079400220417431,-0.0032488297720438017,0.0009888763931987696,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001709046799893206,0.0017198577620478222,1.0810962154616154e-05
4.575999999999863,0.0020435597840558887,0.006956547560540891,0.9999979119295246,-0.001656917805410941,0.0010424266797591241,-0.0005866059959198422,0.006072496185802277,-0.0032465115306026925,0.0009891950854851502,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0017030114198682699,0.0017174346480820335,1.4423228213763683e-05
4.576999999999863,0.0020401297497388855,0.0069494845675943835,0.9999979189331368,-0.001653883725860053,0.0010408030465060111,-0.0005861117943607026,0.006065592150872482,-0.0032441932911192626,0.0009895137716896083,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001696973464138749,0.001715013331628881,1.8039867490132067e-05
4.5779999999998635,0.0020367032165962556,0.0069424220433680385,0.999997925917853,-0.0016508530974543392,0.001039180574643972,-0.0005856174317774132,0.006058688115627672,-0.003241875053595287,0.0009898324518174807,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016909328924683592,0.0017125938126349317,2.1660920166572427e-05
4.578999999999864,0.0020332801842348753,0.006935359989293201,0.9999979328837099,-0.0016478259201948937,0.0010375592641698851,-0.0005851229081751164,0.006051784080067474,-0.0032395568180325404,0.0009901511258741044,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016848896647182604,0.0017101760910467577,2.5286426328497158e-05
4.579999999999864,0.002029860652260484,0.006928298406806959,0.999997939830744,-0.0016448021940828103,0.0010359391150806284,-0.0005846282235589516,0.006044880044191512,-0.003237238584432798,0.0009904697938648162,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016788437408475022,0.001707760166810938,2.8916425963435743e-05
4.5809999999998645,0.0020264446202776874,0.006921237297352169,0.9999979467589926,-0.0016417819191191835,0.0010343201273730787,-0.000584133377934056,0.006037976007999415,-0.003234920352797835,0.000990788455794953,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016727950809134699,0.0017053460398740606,3.255095896059065e-05
4.581999999999865,0.0020230320878899494,0.006914176662377484,0.999997953668492,-0.0016387650953051066,0.0010327023010441112,-0.0005836383713055638,0.006031071971490808,-0.0032326021231294253,0.0009911071116698517,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001666743645072317,0.0017029337101827232,3.6190065110406186e-05
4.582999999999865,0.0020196230546995915,0.006907116503337381,0.9999979605592788,-0.0016357517226416732,0.0010310856360906005,-0.0005831432036786064,0.006024167934665317,-0.0032302838954293444,0.0009914257614948492,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016606893935793903,0.001700523177683534,3.983378410414362e-05
4.5839999999998655,0.0020162175203077893,0.006900056821692195,0.9999979674313897,-0.0016327418011299769,0.0010294701325094203,-0.0005826478750583124,0.0060172638975225685,-0.003227965669699367,0.0009917444052752822,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001654632286789654,0.0016981144423231143,4.3482155533460224e-05
4.584999999999866,0.0020128154843145722,0.006892997618908143,0.9999979742848614,-0.001629735330771111,0.0010278557902974434,-0.0005821523854498083,0.006010359860062189,-0.0032256474459412673,0.0009920630430164878,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016485722851581027,0.0016957075040481004,4.713521888999765e-05
4.585999999999866,0.002009416946318817,0.006885938896457355,0.99999798111973,-0.0016267323115661684,0.0010262426094515408,-0.0005816567348582172,0.006003455822283804,-0.0032233292241568203,0.0009923816747238025,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016425093492401653,0.001693302362805144,5.079301356497866e-05
4.5869999999998665,0.0020060219059182473,0.006878880655817903,0.9999979879360323,-0.0016237327435162424,0.0010246305899685832,-0.0005811609232886598,0.005996551784187041,-0.0032210110043478,0.0009927003004025633,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016364434396921074,0.001690899018540914,5.44555788488068e-05
4.587999999999867,0.002002630362709431,0.0068718228984738314,0.9999979947338047,-0.001620736626622426,0.0010230197318454404,-0.0005806649507462541,0.005989647745771525,-0.0032186927865159812,0.000993018920058107,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016303745172714212,0.0016884974712020988,5.812295393067765e-05
4.588999999999867,0.0019992423162877764,0.006864765625915186,0.9999980015130835,-0.0016177439608858124,0.0010214100350789805,-0.0005801688172361154,0.0059827437070368835,-0.0032163745706631384,0.0009933375336957705,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016243025428372122,0.0016860977207354068,6.179517789819464e-05
4.5899999999998675,0.00199585776624753,0.006857708839638042,0.9999980082739051,-0.0016147547463074938,0.0010198014996660712,-0.0005796725227633562,0.005975839667982742,-0.003214056356791046,0.0009936561413208906,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.00161822747735058,0.0016836997670875691,6.547228973698919e-05
4.590999999999868,0.0019924767121817736,0.006850652541144538,0.9999980150163057,-0.0016117689828885633,0.001018194125603579,-0.0005791760673330863,0.0059689356286087274,-0.003211738144901477,0.0009939747429388041,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001612149281874987,0.0016813036102053406,6.915432833035361e-05
4.591999999999868,0.0019890991536824216,0.006843596731942901,0.9999980217403217,-0.001608786670630113,0.0010165879128883695,-0.000578679450950413,0.005962031588914465,-0.003209419934996207,0.0009942933385548478,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0016060679175766244,0.001678909250035501,7.284133245887663e-05
4.5929999999998685,0.001985725090340219,0.0068365414135474825,0.9999980284459894,-0.0016058078095332357,0.0010149828615173071,-0.0005781826736204407,0.005955127548899583,-0.0032071017270770097,0.0009946119281743586,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015999833457247697,0.0016765166865248579,7.653334080008823e-05
4.593999999999869,0.0019823545217447364,0.006829486587478785,0.9999980351333448,-0.0016028323995990234,0.0010133789714872551,-0.000577685735348271,0.005948223508563707,-0.003204783521145659,0.0009949305118026731,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015938955276921382,0.0016741259196202468,8.023039192810864e-05
4.594999999999869,0.0019789874474843705,0.006822432255263496,0.9999980418024242,-0.0015998604408285684,0.001011776242795076,-0.000577188636139003,0.005941319467906462,-0.0032024653172039287,0.0009952490894451283,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015878044249552272,0.001671736949268535,8.393252431330768e-05
4.5959999999998695,0.0019756238671463384,0.006815378418434512,0.9999980484532637,-0.0015968919332229627,0.0010101746754376311,-0.0005766913759977329,0.005934415426927477,-0.0032001471152535935,0.000995567661107061,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015817099990946529,0.0016693497754166203,8.763977632196745e-05
4.59699999999987,0.001972263780316677,0.006808325078530979,0.9999980550858992,-0.0015939268767832984,0.001008574269411781,-0.0005761939549295545,0.005927511385626377,-0.0031978289152964265,0.0009958862267938078,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001575612211795483,0.0016669643980114363,9.135218621595336e-05
4.59799999999987,0.0019689071865802384,0.006801272237098316,0.9999980617003668,-0.0015909652715106666,0.0010069750247143848,-0.0005756963729395585,0.0059206073440027885,-0.003195510717334202,0.0009962047865107054,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015695110248475574,0.001664580816999951,9.506979215239345e-05
4.5989999999998705,0.0019655540855206895,0.006794219895688253,0.9999980682967028,-0.0015880071174061603,0.0010053769413423017,-0.0005751986300328334,0.0059137033020563385,-0.0031931925213686935,0.000996523340263091,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015634064001458063,0.0016621990323291702,9.879263218336394e-05
4.599999999999871,0.0019622044767205063,0.006787168055858856,0.9999980748749427,-0.0015850524144708704,0.0010037800192923883,-0.0005747007262144644,0.005906799259786653,-0.0031908743274016746,0.0009968418880563009,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015572982996905611,0.0016598190439461387,0.00010252074425557758
4.600999999999871,0.001958858359760974,0.006780116719174564,0.9999980814351228,-0.0015821011627058883,0.0010021842585615014,-0.0005742026614895343,0.005899895217193358,-0.0031885561354349193,0.0009971604298956722,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015511866855878577,0.0016574408517979434,0.00010625416621008567
4.6019999999998715,0.001955515734222183,0.006773065887206217,0.9999980879772787,-0.0015791533621123057,0.0010005896591464961,-0.0005737044358631232,0.005892991174276082,-0.003186237945470201,0.0009974789657865414,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015450715200497343,0.0016550644558317134,0.00010999293578197921
4.602999999999872,0.0019521765996830258,0.0067660155615310935,0.9999980945014464,-0.0015762090126912136,0.000998996221044227,-0.0005732060493403086,0.005886087131034449,-0.003183919757509293,0.0009977974957342457,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015389527653945178,0.0016526898559946223,0.00011373709060010439
4.603999999999872,0.0019488409557211943,0.006758965743732936,0.9999981010076616,-0.0015732681144437035,0.0009974039442515474,-0.000572707501926165,0.005879183087468087,-0.0031816015715539687,0.0009981160197441213,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015328303840471133,0.001650317052233891,0.00011748666818677763
4.6049999999998725,0.0019455088019131785,0.00675191643540199,0.9999981074959601,-0.0015703306673708662,0.0009958128287653096,-0.0005722087936257644,0.0058722790435766226,-0.0031792833876060017,0.0009984345378215053,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001526704338539274,0.0016479460444967882,0.00012124170595751422
4.605999999999873,0.0019421801378342615,0.0067448676381350325,0.9999981139663776,-0.0015673966714737928,0.000994222874582365,-0.000571709924444176,0.005865374999359682,-0.0031769652056671655,0.0009987530499717344,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001520574591509877,0.0016455768327306342,0.00012500224122075722
4.606999999999873,0.0019388549630585197,0.006737819353535407,0.9999981204189498,-0.001564466126753574,0.000992634081699564,-0.0005712108943864665,0.005858470954816892,-0.003174647025739233,0.0009990715562001452,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015144411057051849,0.0016432094168828005,0.00012876831117761552
4.6079999999998735,0.0019355332771588173,0.006730771583213056,0.9999981268537123,-0.0015615390332113007,0.000991046450113756,-0.0005707117034576996,0.00585156690994788,-0.003172328847823977,0.0009993900565120747,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015083038439791022,0.0016408437969007142,0.00013253995292161183
4.608999999999874,0.0019322150797068047,0.006723724328784555,0.9999981332707006,-0.0015586153908480635,0.000989459979821789,-0.0005702123516629365,0.005844662864752271,-0.0031700106719231716,0.0009997085509128594,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0015021627692934259,0.0016384799727318577,0.0001363172034384318
4.609999999999874,0.0019289003702729166,0.006716677591873144,0.9999981396699504,-0.001555695199664953,0.0009878746708205106,-0.0005697128390072355,0.005837758819229693,-0.0031676924980385893,0.001000027039407836,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014960178447180914,0.0016361179443237727,0.00014010009960568139
4.6109999999998745,0.0019255891484263677,0.0067096313741087646,0.9999981460514973,-0.0015527784596630592,0.000986290523106767,-0.0005692131654956525,0.005830854773379772,-0.0031653743261720033,0.0010003455220023414,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014898690334314074,0.0016337577116240605,0.00014388867819265313
4.611999999999875,0.0019222814137351517,0.006702585677128091,0.9999981524153765,-0.001549865170843473,0.0009847075366774035,-0.0005687133311332404,0.005823950727202134,-0.0031630561563251863,0.0010006639987017122,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014837162987202895,0.0016313992745803849,0.0001476829758600954
4.612999999999875,0.001918977165766038,0.006695540502574566,0.9999981587616236,-0.0015469553332072843,0.0009831257115292646,-0.0005682133359250494,0.005817046680696407,-0.0031607379884999115,0.001000982469511285,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014775596039804846,0.0016290426331404756,0.00015148302915999096
4.6139999999998755,0.0019156764040845675,0.0066884958520984335,0.9999981650902741,-0.0015440489467555836,0.0009815450476591935,-0.0005677131798761274,0.005810142633862218,-0.003158419822697952,0.0010013009344363966,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014713989127167861,0.0016266877872521271,0.00015528887453534107
4.614999999999876,0.0019123791282550523,0.006681451727356776,0.9999981714013632,-0.0015411460114894604,0.0009799655450640323,-0.000567212862991519,0.005803238586699192,-0.0031561016589210797,0.0010016193934823836,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014652341885432497,0.0016243347368632038,0.00015910054831995394
4.615999999999876,0.0019090853378405713,0.0066744081300135465,0.9999981776949262,-0.0015382465274100048,0.0009783872037406225,-0.0005667123852762664,0.005796334539206958,-0.003153783497171068,0.0010019378466545829,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014590653951833989,0.0016219834819216402,0.00016291808673824144
4.6169999999998765,0.001905795032402969,0.0066673650617396045,0.9999981839709984,-0.0015353504945183067,0.0009768100236858042,-0.0005662117467354092,0.005789430491385141,-0.0031514653374496893,0.001002256293958331,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014528924964704202,0.001619634022375445,0.0001667415259050249
4.617999999999877,0.0019025082115028513,0.006660322524212752,0.9999981902296149,-0.0015324579128154555,0.0009752340048964167,-0.000565710947373984,0.005782526443233368,-0.003149147179758716,0.0010025747353989648,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014467154563473608,0.001617286358172701,0.00017057090182534025
4.618999999999877,0.0018992248746995842,0.006653280519117767,0.9999981964708113,-0.0015295687823025416,0.0009736591473692986,-0.0005652099871970253,0.005775622394751267,-0.0031468290240999207,0.0010028931709818209,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014405342388673138,0.0016149404892615688,0.00017440625039425491
4.6199999999998775,0.00189594502155129,0.0066462390481464425,0.9999982026946225,-0.0015266831029806538,0.0009720854511012869,-0.000564708866209564,0.005768718345938463,-0.0031445108704750762,0.0010032116007122358,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014343488081935982,0.0016125964155902892,0.00017824760739669092
4.620999999999878,0.0018926686516148453,0.006639198112997616,0.9999982089010836,-0.0015238008748508817,0.0009705129160892179,-0.0005642075844166289,0.005761814296794583,-0.0031421927188859545,0.0010035300245955462,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.001428159128599935,0.0016102541371071843,0.00018209500850724925
4.621999999999878,0.0018893957644458789,0.0066321577153772154,0.9999982150902297,-0.0015209220979143147,0.000968941542329927,-0.0005637061418232459,0.005754910247319256,-0.0031398745693343283,0.001003848442637089,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014219651644706136,0.001607913653760661,0.00018594848929004738
4.6229999999998785,0.0018861263595987682,0.006625117856998285,0.9999982212620959,-0.0015180467721720423,0.0009673713298202484,-0.0005632045384344385,0.0057480061975121064,-0.00313755642182197,0.0010041668548422006,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014157668803006563,0.0016055749654992125,0.00018980808519855616
4.623999999999879,0.0018828604366266355,0.006618078539581029,0.9999982274167172,-0.001515174897625153,0.0009658022785570153,-0.000562702774255227,0.005741102147372763,-0.003135238276350651,0.0010044852612162178,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014095642406959739,0.0016032380722714207,0.00019367383157544688
4.624999999999879,0.0018795979950813487,0.006611039764852845,0.9999982335541284,-0.0015123064742747362,0.00096423438853706,-0.0005622008492906293,0.005734198096900851,-0.003132920132922144,0.001004803661764477,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0014033572103735125,0.0016009029740259588,0.00019754576365244638
4.6259999999998795,0.0018763390345135163,0.00660400153454836,0.9999982396743645,-0.0015094415021218808,0.0009626676597572137,-0.0005616987635456604,0.0057272940460959985,-0.0031306019915382215,0.0010051220564923152,-0.005523870104580169,0.0023158377092120782,0.00037848420765839623,-0.0013971457541614033,0.001598569670711594,0.00020142391655019086
